fid,id,Trial Name,IDrow,layer,path,724ExG_mean,724ExG_variance,724ExR_mean,724ExR_variance,724gNDVI_mean,724gNDVI_variance,731NDREmean,731NDREvariance,731NDVI_mean,731NDVI_variance,731THRESH_mean,731THRESH_variance,731HA_mean,731HA_variance,731PLT_
"29","309",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,26747.7461631398,141678464.964144,-1816.3518047869,63873602.6373715,0.285639237766224,0.0257348675829518,-0.0151548642378448,0.00270174955097985,0.640370419443546,0.0583549689821301,0.844515951529361,0.131308759141924,0.79690658755697,0.161846478265153,35
"30","310",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,24212.4560148448,180445938.144346,-102.665837214172,73716800.0780428,0.230915198527854,0.0276545616031621,-0.0352386981376132,0.0026755598902003,0.569526870715101,0.0750631562555075,0.746087359914056,0.189441011290338,0.740190931953024,0.192308316207958,32
"31","401",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,14752.3364908504,150014156.786691,6197.82111142052,118513609.186787,0.155394482766131,0.048235046554776,-0.0387317370274814,0.00241253274544289,0.416347221965405,0.119865034045839,0.510010764262648,0.249899784598857,0.671905274488698,0.220448576603035,24
"32","402",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,9685.26172136638,125096767.528035,14007.3504445653,110112796.15687,-0.0547260791150632,0.0467473805144826,-0.0900510416550308,0.0027658104963351,0.132194256924134,0.117269213443629,0.266134819634485,0.195307077412605,0.768263802506937,0.178034532264679,49
"33","403",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,20981.3852235105,168422385.166948,1716.46606679108,85761159.1996071,0.18957429526011,0.0345105580106858,-0.0328592516194609,0.00339688409069402,0.509017416027354,0.0935406788752468,0.692762818334026,0.212842495868067,0.762642093734658,0.181019130598638,32
"34","404",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,16455.219940437,175827005.278843,5839.90008626043,121756239.827821,0.0657618772615071,0.0522064536416437,-0.0656508788391834,0.00329073398740612,0.319693210065033,0.146219718390007,0.475798060017462,0.24941426610134,0.766065854154457,0.179208961253252,54
"35","405",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,9582.56948378641,122201964.156614,13013.8126967632,109874765.162787,-0.0864244063552849,0.0519660232592334,-0.101503586472877,0.00298692992911687,0.0715277645957556,0.145543592163809,0.26119308332981,0.192971256550421,0.851068927126932,0.126750608405964,78
"36","406",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,19302.0078849538,164628113.902172,1596.17844715569,95732668.7872998,0.169911924201889,0.0421232443871002,-0.0331894335185309,0.00349583035507231,0.463772397568077,0.118324195349419,0.648921110773017,0.227822502766257,0.883551404342017,0.102888320227337,41
"37","407",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,7443.14034004214,109632461.650978,15735.4534281712,79950338.2651945,-0.133419586059276,0.0319023989325674,-0.104392594247039,0.00232049227991787,-0.0171491221766846,0.0925410481679824,0.136791881614958,0.118079862739459,0.722407905253215,0.200534723680874,65
"38","408",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,21879.6932397196,180073310.779437,553.185842802901,96806474.4547415,0.225931913264992,0.0443517038328711,-0.0120192111634856,0.00409112028461526,0.526599320600643,0.105735226471185,0.706444513551659,0.207380662824466,0.668803674377437,0.22150531951674,24
"39","410",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,18811.803125,192787687.970636,3436.33385174593,93484016.553934,0.161419915737538,0.0319385866386506,-0.0426036820455071,0.00260368788648667,0.444169177799947,0.0972766179099392,0.565664225941423,0.24568820943181,0.825026150627615,0.144358001408057,43
"40","409",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,25515.8979848113,152109533.669339,-877.074513786913,52600336.5989222,0.265987316346978,0.0242009351239108,-0.010387854410733,0.00332823714284578,0.615857155769771,0.05060010042562,0.845518148657537,0.13061720894824,0.767972253782216,0.17819087120291,51
"41","501",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,15407.3874192777,187682633.029985,6912.7920280632,120567933.770283,0.125744109011721,0.0414057945129182,-0.0479637131389993,0.00208774899777891,0.386900711579213,0.116899777183429,0.475173403491988,0.249383640105917,0.447476680220043,0.247241300879152,9
"42","502",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,24324.9489684865,178984041.509192,556.652737218841,110726628.677743,0.235351512260654,0.0401037822861288,-0.0308250586863712,0.00284979107906535,0.564901353806986,0.0939661249395978,0.726592118639,0.198656011770621,0.636799617293548,0.231285864708573,16
"43","503",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,27274.4034804449,192880206.092209,-1140.18393369123,89603849.3166577,0.230704168237132,0.0272029990039796,-0.0336617719794501,0.00287522566869964,0.596459201798125,0.075239060259732,0.787118765697883,0.167562814384073,0.649240521468724,0.227727266751691,32
"44","504",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,21896.8321834541,187006870.65652,1380.41349124209,118038373.270931,0.202764549124247,0.044816240803152,-0.0301735865777543,0.00358221143986932,0.499786835225879,0.111901480024405,0.674401095985091,0.219584257719055,0.443750539970132,0.246835998246404,22
"45","505",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,24399.6804783165,162077788.543686,-1565.50924334651,84895249.9958346,0.244997487769072,0.0364793981046714,-0.021351569084479,0.00330729955486266,0.574842568302373,0.0892189604128436,0.77751233649252,0.172986903094555,0.755946319939427,0.184491481309151,30
"46","506",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,21004.4842121717,185829181.550216,1577.75882619451,123988936.751999,0.195077773846848,0.0534411901930632,-0.0315251795110409,0.00350259338356196,0.481998400175355,0.137263361115299,0.657682888703626,0.22513610661,0.752956961233847,0.186012775763349,24
"47","510",AYT Trial,,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,22609.4675719718,154948264.385369,-16.252404557385,72440857.1503521,0.257408474601189,0.0295775591167449,-0.0260206498359591,0.00272935424890853,0.583939254297398,0.0768122133930887,0.7393536121673,0.192709848342282,0.731939163498099,0.196204224436021,30
