fid,id,Trial Name,TrialCode,ComboCode,DAS,layer,path,704ExG_mean,704ExG_variance,704ExR_mean,704ExR_variance,704gNDVI_mean,704gNDVI_variance,704gNDRE_mean,704gNDRE_variance,704NDVI_mean,704NDVI_variance,704THRESH_mean,704THRESH_variance,704HA_mean,704HA_variance,704PLT_,PlotYield,PeakStand,HACorrectedYield
212,301,Registration,25104,25104301,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,2788.917811,11273924.41,14828.60559,34807929.81,0.050394028,0.019205687,-0.038346555,0.001432948,0.235840069,0.033615818,0.133853944,0.115937066,0.901671802,0.088659763,39,2760,0.613402738,
213,302,Registration,25104,25104302,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,3400.31351,13197053.87,13884.46753,41111075,0.070957345,0.026677486,-0.032574394,0.001815203,0.262751163,0.044386712,0.164843845,0.137670352,0.767043526,0.178687755,32,2118,0.636684119,
214,303,Registration,FILL,#VALUE!,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,3232.075628,14240787.46,14953.14605,39862362.58,0.047172349,0.022493824,-0.041116383,0.001703991,0.237382764,0.039033332,0.14158499,0.121538681,0.830643511,0.140674868,37,#VALUE!,0.913534329,
215,304,Registration,FILL,#VALUE!,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,2996.488844,13969763.89,15200.38592,38815526.57,0.039858433,0.019718786,-0.042742191,0.001576501,0.231853612,0.036409547,0.144918821,0.123917357,0.960445083,0.037990326,60,#VALUE!,0.913534329,
216,305,Registration,FILL,#VALUE!,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,3402.509446,24462557.84,14306.74244,45142871.09,0.052617976,0.022553556,-0.038888178,0.001477234,0.251256529,0.044863948,0.172479109,0.142730066,0.912429209,0.079902147,47,#VALUE!,0.913534329,
217,306,Registration,FILL,#VALUE!,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,3653.873749,31093952.07,13705.91812,40906424.21,0.05704345,0.021401409,-0.041556412,0.001462546,0.259381354,0.043325149,0.176500056,0.145347786,0.858981413,0.121132345,49,#VALUE!,0.913534329,
218,307,Registration,FILL,#VALUE!,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,3219.43069,26346298.07,13765.16334,36073642.27,0.038676345,0.019091592,-0.044907283,0.00168959,0.236539678,0.038115824,0.140271236,0.120595217,0.856008877,0.12325768,44,#VALUE!,0.913534329,
219,308,Registration,FILL,#VALUE!,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,3708.311184,40827206.56,12440.94139,43133150.62,0.066520425,0.021460846,-0.040268455,0.001986304,0.273248216,0.046841659,0.186696354,0.151840825,0.655519675,0.225813631,21,#VALUE!,0.913534329,
220,309,Registration,FILL,#VALUE!,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,3944.155692,38360033.68,11768.31994,41478252.58,0.087280937,0.021875735,-0.033949786,0.001943509,0.293501449,0.046804245,0.203928729,0.162341802,0.801482824,0.159108107,29,#VALUE!,0.913534329,
203,401,Registration,25105,25105401,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,4384.360005,43214660.25,13340.80642,49852595.02,0.076521021,0.024156046,-0.031828625,0.001837087,0.277130877,0.047993654,0.192859727,0.155664853,0.830918375,0.140493029,36,622,0.4948483,
204,402,Registration,25105,25105402,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,8924.840162,87601535.34,10266.28671,77975721.1,0.147216427,0.032557066,-0.018578929,0.002394464,0.393401193,0.069387992,0.36939059,0.232941182,0.643515274,0.229403366,26,0,0.719588325,
205,403,Registration,25105,25105403,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,7155.576214,66054941.22,12997.30807,78745129.49,0.098329121,0.032357746,-0.030666901,0.002509141,0.319216307,0.06671476,0.27255524,0.198268881,0.688028514,0.214645278,26,361,0.587251091,
206,404,Registration,25105,25105404,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,6938.489479,58252991.83,12020.86205,62708804.22,0.106847876,0.024649197,-0.026834462,0.002254748,0.330115405,0.060131298,0.270029674,0.197113649,0.804292672,0.15740597,31,0,0.651263753,
207,405,Registration,25105,25105405,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,7937.920188,85927030.93,11912.01401,77862710.53,0.10584761,0.030085849,-0.031235633,0.00186179,0.33396477,0.073581239,0.293046818,0.207170381,0.583112068,0.243092384,14,0,0.654113398,
208,406,Registration,25105,25105406,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,8162.578529,88239895,10358.39869,67836273.15,0.132137507,0.028735086,-0.026238097,0.002104033,0.362787074,0.06529749,0.313888116,0.215362367,0.882836981,0.103435846,40,604,0.631155971,
209,407,Registration,25105,25105407,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,7692.236094,91900483.76,11424.48028,74887743.1,0.101211649,0.027340077,-0.035648809,0.00212044,0.333887097,0.067410805,0.29430629,0.207690098,0.619692427,0.235673723,15,1430,0.630483146,
210,408,Registration,25105,25105408,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,6643.059201,82117001.48,11857.22765,54602179.45,0.08040722,0.020428797,-0.040915278,0.002268946,0.301371008,0.054328357,0.244072136,0.184500929,0.591518471,0.241624369,19,1144,0.567724342,
211,409,Registration,25105,25105409,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,6498.607533,74052849.53,10346.53642,52932760.59,0.12098843,0.024262187,-0.027635778,0.002707834,0.34158129,0.05847405,0.285921443,0.204170371,0.713145737,0.204568895,26,840,0.690714247,
194,501,Registration,25105,25105501,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,6521.152533,69892171.67,11350.21791,57775498.82,0.134603355,0.023932961,-0.017097737,0.001806086,0.353256155,0.054844342,0.266670925,0.195557543,0.755774536,0.184579387,27,0,0.642283675,
195,502,Registration,25105,25105502,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,7029.013845,74070105.2,12455.18049,61880846.61,0.108065314,0.023166869,-0.020989133,0.001720584,0.329601538,0.055430138,0.253204407,0.189091936,0.560302024,0.246363666,18,1109,0.682668728,
196,503,Registration,25105,25105503,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,7933.036656,71800502.79,11802.33909,69263030.43,0.125017402,0.025577522,-0.019829112,0.002078452,0.35377894,0.060123805,0.29054689,0.206129395,0.395223929,0.239021975,12,0,0.668268778,
197,504,Registration,25105,25105504,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,7252.195214,65978872.56,12042.38975,63736387.1,0.111157306,0.022890281,-0.022844091,0.002077293,0.32875229,0.058226352,0.267535692,0.195960346,0.768247615,0.178043217,27,1282,0.778732374,
198,505,Registration,25105,25105505,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,7372.327457,85185085.17,12989.78204,81055310.35,0.101251616,0.026895546,-0.027799903,0.001815871,0.314805524,0.068664771,0.272079693,0.198052334,0.843159531,0.132241536,34,1252,0.814203009,
199,506,Registration,25105,25105506,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,7772.501352,82510693.73,11144.8711,66482156.46,0.119229821,0.026184462,-0.02600346,0.00202478,0.348120226,0.062683974,0.284871424,0.203719696,0.597041165,0.240583012,19,1552,0.757818573,
200,507,Registration,25105,25105507,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,8901.38405,111693451.2,10914.20508,80515780.02,0.117165353,0.02671115,-0.031931804,0.002172888,0.359770821,0.071329941,0.326978792,0.220063662,0.819452055,0.147950385,33,1595,0.776287607,
201,508,Registration,25105,25105508,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,7254.457608,91521648.86,11916.89352,61797006.17,0.09237206,0.021347527,-0.034831231,0.002332857,0.318734155,0.056495694,0.258570793,0.191711938,0.8013348,0.159197338,29,0,0.685551967,
202,509,Registration,25105,25105509,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,7418.160662,91072336.61,10774.2991,60848113.12,0.132148656,0.022139203,-0.023583273,0.002364512,0.360539691,0.058216255,0.287879745,0.205004997,0.647527413,0.228235662,24,0,0.855208164,
185,601,Registration,25105,25105601,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,5798.500537,52367174.82,12559.76058,53618041.5,0.11896407,0.021886142,-0.017839041,0.001816275,0.324801684,0.051253879,0.2300837,0.177145191,0.831821652,0.139894391,23,1237,0.727869065,
186,602,Registration,25105,25105602,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,6189.687011,59911725.69,13565.56099,65914251.06,0.112559117,0.025411755,-0.019685922,0.001713856,0.327084944,0.058019504,0.246725743,0.185852151,0.368656752,0.232748951,8,691,0.726864492,
187,603,Registration,FILL,#VALUE!,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,4155.033617,20135031.61,13727.74715,41118739.62,0.083617765,0.018482453,-0.025180148,0.001476591,0.280555127,0.036371246,0.150546578,0.127882306,0.837229492,0.136276269,32,#VALUE!,0.913534329,
188,604,Registration,FILL,#VALUE!,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,4511.0678,27645399.64,14404.70433,49778533.56,0.079490851,0.020415432,-0.025300168,0.001438032,0.273193385,0.043611403,0.182392369,0.149125393,0.82872691,0.141938619,38,#VALUE!,0.913534329,
189,605,Registration,FILL,#VALUE!,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,3692.74805,28214840.55,15157.85928,40803186.72,0.049634537,0.015935196,-0.035995065,0.001011096,0.235675968,0.037593355,0.141963016,0.121809518,0.890335754,0.097637999,42,#VALUE!,0.913534329,
190,606,Registration,FILL,#VALUE!,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,4553.056995,42652101.88,13067.26318,45008908.32,0.077298335,0.017861399,-0.033359673,0.001498575,0.281079852,0.041938561,0.185747204,0.15124518,0.907543637,0.083908184,46,#VALUE!,0.913534329,
191,607,Registration,FILL,#VALUE!,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,5589.509143,70071984.5,13245.10481,56641469,0.07842758,0.018890832,-0.036025388,0.001626329,0.294541615,0.050444457,0.214436039,0.168453224,0.631295909,0.232761384,21,#VALUE!,0.913534329,
192,608,Registration,FILL,#VALUE!,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,4410.610564,37403346.97,13109.23374,36991314.51,0.067925167,0.014722004,-0.038414293,0.001587494,0.277116532,0.034390082,0.160967521,0.135056978,0.741116627,0.191862772,32,#VALUE!,0.913534329,
193,609,Registration,FILL,#VALUE!,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,4574.967746,48010556.67,13690.73327,45770002.94,0.075183783,0.016634198,-0.035547137,0.001650263,0.279642361,0.041862228,0.182934204,0.149469281,0.722752849,0.200381168,24,#VALUE!,0.913534329,
176,701,Registration,25106,25106701,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,5501.833329,52191616.6,13872.08909,44460921.38,0.090826029,0.016001018,-0.02825153,0.001396649,0.300140571,0.042538647,0.190173376,0.154007463,0.76928332,0.177486493,28,1542,0.764173563,
177,702,Registration,25106,25106702,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,5431.772833,46808639.99,14448.44273,44815175.59,0.07987678,0.016332103,-0.02747121,0.001409732,0.286887168,0.041580858,0.178520423,0.146650881,0.595688523,0.240843707,14,1239,0.650167569,
178,703,Registration,25106,25106703,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,7233.253887,79754350.41,12570.24023,61995009.14,0.11657292,0.019501451,-0.02027499,0.002020203,0.345723987,0.052575293,0.263664139,0.194145361,0.655902343,0.225694459,21,975,0.879715519,
179,704,Registration,25106,25106704,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,6795.87297,82942615.45,13581.0572,61903427.14,0.094511252,0.017926691,-0.024284062,0.001535735,0.313442206,0.05117946,0.225400157,0.174594926,0.5145564,0.249788111,9,819,0.63442831,
180,705,Registration,25106,25106705,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,6489.524627,70981987.09,13631.54783,57318942.36,0.093030327,0.018163777,-0.028089253,0.001412157,0.305793754,0.049675309,0.225159628,0.17446277,0.79637655,0.162160941,28,1642,0.883592151,
181,706,Registration,25106,25106706,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,5882.557048,75697144.65,13316.0451,50714598.8,0.090627335,0.016491309,-0.028107082,0.001696426,0.302246066,0.046930734,0.208915986,0.165270097,0.675642212,0.219149813,23,1263,0.736353036,
182,707,Registration,25106,25106707,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,6081.118033,87778165.12,13742.49005,53626853.3,0.073978418,0.015948405,-0.036240661,0.001547899,0.291759051,0.048864554,0.206512664,0.163865183,0.658848716,0.224767085,23,2142,0.77565544,
183,708,Registration,25106,25106708,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,6407.11442,89498865.98,13103.66459,48808005.84,0.078361264,0.014183539,-0.03583535,0.001798322,0.297724457,0.043775069,0.206873721,0.164076985,0.62623218,0.234065437,13,1574,0.617264307,
184,709,Registration,25106,25106709,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,4464.942738,62117564.06,14279.02161,33240299.97,0.060153998,0.009013448,-0.033467355,0.001498026,0.253169628,0.029257225,0.128332128,0.111862993,0.79841902,0.160946089,26,1301,0.448345971,
167,801,Registration,FILL,#VALUE!,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,4465.248245,27702690.39,14037.92717,43129387.18,0.115908091,0.016301149,-0.019621376,0.001214148,0.319258581,0.035805957,0.178772193,0.146812696,0.856010047,0.123256847,33,#VALUE!,0.913534329,
168,802,Registration,FILL,#VALUE!,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,2956.380413,13336672.74,15841.54278,30469514.58,0.077215371,0.012592056,-0.027435262,0.00108219,0.268904724,0.024581068,0.11766353,0.103818824,0.883827016,0.102676822,27,#VALUE!,0.913534329,
169,803,Registration,25106,25106803,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,5895.217863,60944619.9,14228.06791,52205983.52,0.101245687,0.015896541,-0.023853907,0.001688582,0.319837786,0.042287103,0.206087006,0.163615152,0.416015174,0.242946549,11,1371,0.872969555,
170,804,Registration,25106,25106804,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,7754.386614,70896946.93,12469.71809,65485274.18,0.14316,0.020891089,-0.017216398,0.001859069,0.377961365,0.053778931,0.301419162,0.210565651,0.744350592,0.190292788,26,646,0.894696914,
171,805,Registration,25106,25106805,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,5421.455004,53540992.55,14167.99736,48300047.39,0.094088651,0.015754049,-0.025627619,0.001133869,0.301346894,0.041298962,0.181922001,0.148826386,0.703236969,0.208694735,19,1918,0.80746058,
172,806,Registration,25106,25106806,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,6049.443479,77517553.69,13630.60503,50932053.64,0.096515175,0.015180116,-0.026255269,0.001399527,0.310166564,0.04506383,0.199826615,0.159895939,0.461426879,0.248512114,14,1642,0.656304064,
173,807,Registration,25106,25106807,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,6492.347022,85673486.24,13167.66758,58979791.39,0.101545557,0.016847927,-0.028115623,0.001622862,0.324611995,0.050108203,0.23062136,0.177435148,0.508364617,0.249930033,19,1837,0.887117742,
174,808,Registration,25106,25106808,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,6100.83803,80315503.18,13564.47335,55690811.67,0.096799378,0.016446849,-0.02793081,0.002010103,0.312781931,0.044411045,0.21429772,0.168374207,0.783098592,0.169855187,28,963,0.873284538,
175,809,Registration,25106,25106809,16,Registration Plots,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 reg plot files.gpkg|layername=registrationtrialdatarows,4499.933562,60708266.32,14352.45063,35682712.42,0.081006438,0.010044505,-0.024179005,0.00158682,0.278352139,0.029827064,0.139136242,0.119777348,0.784869467,0.168849387,27,1538,0.673149145,
1,101,AYT Trial,25111,25111101,23,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,16744.39674,311624345.1,7226.320907,103718700.3,0.575578112,0.008462658,0.158747874,0.001981159,0.552852671,0.052296972,0.481582032,0.249660778,0.639950722,0.230413795,42,2712.503209,0.639213482,
2,102,AYT Trial,25111,25111102,23,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,15932.69508,334093233.1,9268.698303,79922752.2,0.558081929,0.006294823,0.154817941,0.002259359,0.520494757,0.046103953,0.438821644,0.246257209,0.584908143,0.242790607,48,2630.877728,0.506064303,
3,103,AYT Trial,25111,25111103,23,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,15157.8509,311022721,9502.290359,76931432.49,0.547869328,0.006096894,0.151031668,0.001841418,0.520633949,0.042616688,0.425595485,0.244463968,0.72631215,0.198782811,39,2507.214377,0.65522869,
4,104,AYT Trial,25111,25111104,23,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,17782.22898,350060074.3,6710.865897,96022092.56,0.561784296,0.007790643,0.152641876,0.002051107,0.565527644,0.045115307,0.489671565,0.249893323,0.624052893,0.23461088,42,1929.165597,0.873336631,
5,105,AYT Trial,25111,25111105,23,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,19579.70782,355848813.9,5503.01579,86530476.97,0.569585327,0.00723426,0.160958409,0.002882288,0.605927469,0.041685315,0.596121584,0.240760641,0.832489992,0.139450405,64,2572.666881,0.893427571,
6,106,AYT Trial,25111,25111106,23,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,11590.34494,212936716.9,12414.67982,86918614.39,0.517660855,0.008379032,0.159976003,0.00341211,0.508954161,0.040967786,0.376993571,0.234869418,0.653776364,0.22635283,21,1598.741977,0.862963986,
7,107,AYT Trial,25111,25111107,23,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,13818.9561,250308362.6,10241.24331,89143335.88,0.542867117,0.009026365,0.167695196,0.003588666,0.559653084,0.042908278,0.461665774,0.248530487,0.876931688,0.107922502,45,1100.044929,0.902525978,
8,108,AYT Trial,25111,25111108,23,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,17636.06613,306804769.4,7643.238154,97081193.55,0.559837542,0.008348529,0.159976062,0.002676757,0.594680904,0.044793084,0.539834228,0.248413234,0.709542774,0.206091826,39,1751.404044,0.807950822,
9,109,AYT Trial,25111,25111109,23,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,13134.35029,270745911,10368.25324,91445074.64,0.520738754,0.007444407,0.142110813,0.001667773,0.500600433,0.042878447,0.370558193,0.233244819,0.668205521,0.221706903,37,2836.107189,0.780556652,
10,110,AYT Trial,25111,25111110,23,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,19188.02952,355958424.1,6057.846221,90168816.74,0.558381006,0.008200204,0.15175706,0.002184709,0.591949107,0.046263452,0.549824192,0.24751755,0.685300801,0.215663613,46,1890.827985,0.820464983,
11,201,AYT Trial,25111,25111201,23,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,14635.73937,277242116.9,8948.894669,93610534.33,0.547855451,0.009144404,0.152938896,0.001656941,0.517414683,0.049457144,0.423638535,0.244168927,0.270014015,0.197106447,7,2873.01027,0.738107716,
12,202,AYT Trial,25111,25111202,23,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,11139.98353,191084588.9,10402.6719,90101806.73,0.548231819,0.010877284,0.161224912,0.001545152,0.492532888,0.046827156,0.367155825,0.232352425,0.571170568,0.24493475,31,2254.927792,0.590699232,
13,203,AYT Trial,25111,25111203,23,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,10394.41622,183978196.3,9130.832353,89676192.97,0.576058255,0.010950211,0.17840007,0.00129501,0.525467282,0.045201358,0.375263108,0.234440708,0.943317465,0.053469625,85,1622.796855,0.528290379,
14,204,AYT Trial,25111,25111204,23,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,8708.780845,167368529.1,12395.99966,66058313.13,0.527343928,0.007372732,0.16188551,0.001272934,0.463536871,0.033836355,0.285497297,0.20398859,0.707485678,0.206949693,25,2654.484917,0.533044705,
15,205,AYT Trial,25111,25111205,23,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,10042.30291,194808933.1,11485.13359,70408823.99,0.549867415,0.007924471,0.181469383,0.001797479,0.50520554,0.036883745,0.363391823,0.231338206,0.711063787,0.205452078,45,2797.62516,0.575402854,
16,206,AYT Trial,25111,25111206,23,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,8505.628981,136285970.2,12118.60299,98026415.42,0.571056233,0.010734913,0.202243789,0.003262693,0.527038291,0.041471598,0.383708275,0.236476235,0.788978318,0.166491532,50,1323.071245,0.926058359,
17,207,AYT Trial,25111,25111207,23,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,9260.340498,147065934.5,11561.79,89498679.99,0.561326568,0.010905958,0.193811065,0.003639209,0.53320834,0.04120086,0.418879429,0.243419453,0.953288292,0.044529725,85,2191.56611,0.616619643,
18,208,AYT Trial,25111,25111208,23,7-04 ayt plot files — ayttrialdata_rows_polygons__ayt_plots_dissolved,D:/Drone Imagery/2025 summer/20250704/shapefiles/7-04 ayt plot files.gpkg|layername=ayttrialdata_rows_polygons__ayt_plots_dissolved,8666.778101,155616919.1,11863.65803,84498082.89,0.534184806,0.009847144,0.170929819,0.002039324,0.492376907,0.041209474,0.334780373,0.222702475,0.712532593,0.204829897,28,2785.418806,0.53164133,
